timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
647320159,647319980,0.7798107,5.6640315,6.6369276
647370153,647369984,0.3458684,5.2323627,7.6691356
647420150,647419980,0.80146277,5.411959,8.401094
647470158,647469980,0.5906423,6.0678673,7.3422933
647520145,647519979,0.20151576,8.031238,8.365286
647565146,647564980,0.78381604,5.7887325,8.06198
647620150,647619979,0.95441186,4.4355793,7.134411
647670146,647669978,0.8358888,6.0697265,7.838469
647720155,647719980,0.53982383,6.500384,7.091375
647770145,647769978,0.5227984,7.984838,7.497145
647820155,647819980,0.052587252,7.8368864,7.734423
647870150,647869980,-0.41684115,6.1047072,6.923179
647915141,647914980,0.8001383,8.323378,8.971262
647970148,647969980,0.21384926,4.1940746,4.8385406
648020151,648019983,0.11644051,6.340991,8.732546
648070135,648069978,-0.59673417,6.1103725,8.405235
648120141,648119980,0.33690223,5.420667,6.0123653
648170146,648169979,1.6776979,7.8767037,9.630411
648220138,648219978,0.380062,5.295383,7.1862273
648265145,648264979,-1.039118,4.544193,6.6968055
648320140,648319979,-0.06667086,6.7659097,9.372287
648370135,648369978,1.1676507,5.301242,6.6793075
648420144,648419980,0.7308028,6.8707037,8.243211
648470144,648469980,-0.11545421,6.639069,8.472265
648520138,648519979,-0.077853166,4.623468,6.5031047
648570142,648569980,0.28502852,6.5721173,8.697694
648615139,648614979,0.18913987,6.448037,7.705912
648670138,648669979,0.57186806,6.3632655,7.2497
648720141,648719980,0.70934796,6.938114,8.671473
648770136,648769978,-0.2486441,5.144992,6.835481
648820141,648819979,-0.37371796,6.268759,7.978345
648870150,648869979,0.7683129,6.633318,8.113305
648920136,648919978,0.923864,5.9156713,7.0850224
648965145,648964979,0.06899366,6.6225815,8.449808
649020143,649019980,-0.25540033,5.4696765,7.437956
649070136,649069978,0.41927347,5.710484,7.6484594
649120141,649119980,0.49009368,6.757288,8.344785
649170143,649169980,0.2852797,6.005845,7.224174
649220141,649219979,0.3746626,6.380834,8.141494
649270147,649269979,0.089643754,5.833669,7.764412
649315150,649314980,-0.113397434,5.6836624,7.2786536
649370144,649369985,0.43634844,6.838795,8.2467985
649420146,649419980,0.78821933,6.0955663,7.4282684
649470147,649469980,0.101845235,6.184258,7.8238
649520142,649519978,-0.24878584,6.047385,7.985633
649570146,649569980,0.32798177,5.735729,7.3726873
649616637,649616480,0.64247894,6.582205,8.1395645
649666640,649666481,0.31560406,6.3057065,7.7429514
649721655,649721480,0.061067734,5.8718734,7.67351
649766639,649766480,0.098655894,6.047206,8.125898
649816638,649816480,0.14100344,5.818371,7.4626627
649871636,649871480,0.40567547,6.5591574,8.003154
649921638,649921480,0.5654803,6.2467504,7.8292575
649966646,649966481,0.15067242,5.7867246,7.48795
650016640,650016480,-0.18442838,6.1362853,8.06166
