timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving
642900143,642899074,0.0,-0.0,0.0,0.15000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
642922105,642920759,0.0,-0.0,0.0,0.13409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
642943901,642942819,0.0,-0.0,0.0,0.10909097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
642965571,642964522,0.0,-0.0,0.0,0.0954546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
642987220,642986224,0.0,-0.0,0.0,0.07954552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643008874,643007899,0.0,-0.0,0.0,0.054545518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643030554,643029490,0.0,-0.0,0.0,0.038636427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643052372,643051188,0.0,-0.0,0.0,0.025000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643074150,643073175,0.0,-0.0,0.0,0.015909156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643095819,643094832,0.0,-0.0,0.0,0.006818246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643117619,643116612,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643139329,643138258,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643160915,643159948,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643360981,643159948,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643466145,643465180,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643640342,643639317,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643662121,643661025,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643683903,643682749,0.0,-0.002272792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643705581,643704520,0.0,-0.009090973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643727205,643726204,0.0,-0.015909156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643749025,643747986,0.0,-0.018181883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643778915,643777889,0.0,-0.029545518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643800582,643799615,0.0,-0.034090973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643822177,643821208,0.0,-0.038636427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643844004,643843014,0.0,-0.04318188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643865598,643864631,0.0,-0.050000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643887198,643886232,0.0,-0.054545518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643909025,643908060,0.0,-0.059090972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643930642,643929662,0.0,-0.06818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
643952290,643951261,0.0,-0.08863643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643974016,643973031,0.0,-0.097727336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
643995598,643994634,0.0,-0.102272786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644017481,644016463,0.0,-0.106818244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644039276,644038197,0.0,-0.111363694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644060893,644059928,0.0,-0.11818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644083016,644081843,0.0,-0.12727278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644104843,644103850,0.0,-0.13409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644126523,644125476,0.0,-0.14090915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644148182,644147216,0.0,-0.14772733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644169810,644168846,0.0,-0.15227279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644191799,644190458,0.0,-0.15681824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644213582,644212426,0.0,-0.16136369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644235280,644234301,0.0,-0.1704546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644256920,644255946,0.0,-0.19772734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644278589,644277604,0.0,-0.21136369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644300182,644299213,0.0,-0.22727278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644322219,644320808,0.0,-0.23863642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644344023,644343047,0.0,-0.24772733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644365643,644364663,0.0,-0.25000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644408867,644407895,0.0,-0.25681823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644430459,644429486,0.0,-0.2613637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644452389,644451092,0.0,-0.26818186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644474155,644473185,0.0,-0.27500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644495825,644494828,0.0,-0.28409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644517623,644516633,0.0,-0.28863642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644539330,644538240,0.0,-0.30454552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644560913,644559947,0.0,-0.31363642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644583037,644582029,0.0,-0.33863643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644604809,644603845,0.0,-0.3454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644804829,644603845,0.0,-0.3454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644808942,644807749,0.0,-0.35227278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644830591,644829618,0.0,-0.36136368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644852291,644851228,0.0,-0.36590913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644874023,644873036,0.0,-0.37500006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644895671,644894707,0.0,-0.38409096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
644917480,644916495,0.0,-0.3886364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644939284,644938227,0.0,-0.39318186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644960862,644959898,0.0,-0.3977273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
644983017,644981840,0.0,-0.40681824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645004811,645003846,0.0,-0.4113637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645026511,645025511,0.0,-0.4204546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
645048189,645047218,0.0,-0.42272732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645135266,645134275,0.0,-0.42500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645156916,645155940,0.0,-0.42727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645356998,645155940,0.0,-0.42727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645460765,645459797,0.0,-0.42727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645660798,645459797,0.0,-0.42727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645786523,645785322,0.0,-0.42727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645816603,645815461,0.0,-0.4295455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645838417,645837298,0.0,-0.43181825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645860185,645859141,0.0,-0.43409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
645882165,645859141,0.0,-0.43409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646077479,646076473,0.0,-0.43181825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646120882,646119891,0.0,-0.4295455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646143195,646142217,0.0,-0.42272732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646164894,646163913,0.0,-0.4022728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646186579,646185544,0.0,-0.34772733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646208182,646207214,0.0,-0.24772733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646229851,646228883,0.0,-0.17727278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646251886,646250470,0.0,-0.10909097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646273597,646272607,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646473610,646272607,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646577189,646576197,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
646777211,646576197,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646890186,646889150,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
646999322,646998192,0.0,-0.0,0.0,-0.011363613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647020905,647019939,0.0,-0.0,0.0,-0.12045452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647043065,647041964,0.0,-0.0,0.0,-0.15909088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647064815,647063849,0.0,-0.0,0.0,-0.17272724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647086569,647085551,0.0,-0.0,0.0,-0.17499997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647108241,647107227,0.0,-0.0,0.0,-0.17045452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647130033,647129047,0.0,-0.0,0.0,-0.13863634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647152229,647150750,0.0,-0.0,0.0,-0.102272704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647174028,647173061,0.0,-0.0,0.0,-0.038636338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647195734,647194717,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
647395765,647194717,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647500210,647499158,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647700222,647499158,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647805178,647804183,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647834964,647833999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
647856613,647833999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648056627,647833999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648148417,648147296,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648348428,648147296,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648453148,648451972,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648653162,648451972,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648757211,648756222,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
648865596,648756222,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649065608,648756222,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649069007,649067964,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649269035,649067964,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649373920,649372764,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649573995,649372764,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649678434,649677413,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649873931,649677413,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
649990413,649989432,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650190426,649989432,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650294680,650293714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650494692,650293714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650598645,650597680,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650798658,650597680,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650880184,650597680,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
650901821,650900808,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651101834,650900808,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651215405,651214308,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651415417,651214308,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651519403,651518425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651719416,651518425,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651823888,651822456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
651888658,651822456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652088670,651822456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652135594,652134616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652335607,652134616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652440412,652439358,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652640425,652439358,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652744569,652743509,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
652905835,652743509,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
653058119,653057006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
653258134,653057006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
653363680,653362477,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
653563743,653362477,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
653667793,653666819,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
653868040,653666819,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
